,Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
9,14,Palmeiras,Uberlândia,2,Marone,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,14,Palmeiras,Uberlândia,2,Diego,21.5,0,4,0,0,0,2,0,0,1,0,1,0,1,0,4.0,1.0,1,0
11,14,Palmeiras,Uberlândia,2,Equipe,0.0,78,147,10,20,16,30,16,27,25,8,33,17,11,2,23.0,24.0,17,2
0,14,Bauru,São José,1,Larry,27.9,22,34,3,5,5,8,3,3,1,2,3,4,3,0,1.0,2.0,2,0
1,14,Bauru,São José,1,Murilo,27.8,22,29,1,2,7,9,5,5,4,1,5,1,0,0,2.0,3.0,1,0
2,14,Bauru,São José,1,Fischer,34.5,20,31,1,3,7,9,3,4,2,2,4,10,1,0,2.0,5.0,3,0
3,14,Bauru,São José,1,Hettsheimeir,32.3,12,32,2,5,1,6,4,5,3,3,6,2,0,0,2.0,2.0,0,0
4,14,Bauru,São José,1,Alex,32.8,11,24,3,6,0,2,2,2,6,0,6,7,0,1,2.0,2.0,2,0
5,14,Bauru,São José,1,Robert Day,26.4,10,25,2,7,1,1,2,2,0,1,1,0,0,0,2.0,1.0,0,0
6,14,Bauru,São José,1,Mathias,13.7,7,8,0,0,3,3,1,2,0,2,2,1,0,0,3.0,1.0,0,1
7,14,Bauru,São José,1,Henrique,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8,14,Bauru,São José,1,Gabriel,1.1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,14,Bauru,São José,1,Vezarinho,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,14,Bauru,São José,1,Wesley,2.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0.0,0,0
11,14,Bauru,São José,1,Equipe,0.0,104,186,12,29,24,38,20,23,19,12,31,25,10,1,15.0,16.0,8,1
0,14,São José,Bauru,2,J. Baxter,30.6,24,37,5,9,3,3,3,4,1,0,1,1,0,0,0.0,1.0,1,0
1,14,São José,Bauru,2,C. Torres,29.2,17,25,0,0,7,11,3,3,3,2,5,1,1,1,2.0,3.0,0,0
2,14,São José,Bauru,2,Drudi,26.3,12,22,0,0,6,11,0,0,5,0,5,1,0,0,3.0,1.0,2,0
3,14,São José,Bauru,2,Renan,15.7,11,15,0,0,5,7,1,1,3,1,4,1,0,1,4.0,3.0,0,0
4,14,São José,Bauru,2,Dedé,19.2,7,15,1,3,1,2,2,2,2,1,3,3,0,1,2.0,1.0,5,0
5,14,São José,Bauru,2,Laws,25.4,6,11,2,3,0,1,0,0,2,0,2,3,1,0,1.0,0.0,1,0
6,14,São José,Bauru,2,Colimerio,2.5,5,5,0,0,2,2,1,1,0,0,0,0,0,0,0.0,1.0,0,1
7,14,São José,Bauru,2,Valtinho,25.7,5,8,0,1,1,1,3,3,2,0,2,10,4,0,2.0,5.0,1,0
8,14,São José,Bauru,2,Gustavo,9.4,4,8,0,0,2,4,0,0,1,2,3,0,0,0,0.0,0.0,0,0
9,14,São José,Bauru,2,André M.,1.6,3,5,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,14,São José,Bauru,2,Betinho,11.6,2,4,0,0,1,2,0,0,0,0,0,2,0,0,2.0,0.0,2,0
11,14,São José,Bauru,2,João Pedro,2.7,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0
12,14,São José,Bauru,2,Equipe,0.0,96,157,9,17,28,46,13,14,21,8,29,23,7,3,16.0,15.0,12,1
0,14,Minas,Pinheiros,1,Coelho,27.5,17,40,2,7,4,8,3,3,0,1,1,0,0,0,2.0,4.0,1,0
1,14,Minas,Pinheiros,1,Ansaloni,22.4,17,25,0,0,5,9,7,7,1,1,2,2,1,1,2.0,5.0,0,1
2,14,Minas,Pinheiros,1,Fuzaro,22.0,15,17,1,1,5,6,2,2,1,0,1,2,0,1,1.0,3.0,2,1
3,14,Minas,Pinheiros,1,Bruno,21.5,10,21,2,3,2,6,0,0,1,0,1,3,1,0,3.0,1.0,0,0
4,14,Minas,Pinheiros,1,Shilton,24.0,10,19,0,0,3,6,4,7,2,1,3,1,2,0,3.0,6.0,2,1
5,14,Minas,Pinheiros,1,Demétrio,12.9,5,21,1,3,0,5,2,2,4,1,5,2,0,1,1.0,2.0,1,0
6,14,Minas,Pinheiros,1,Moisés,10.0,4,4,0,0,2,2,0,0,2,1,3,0,1,1,2.0,0.0,0,0
7,14,Minas,Pinheiros,1,Cafferata,13.7,3,11,1,3,0,1,0,0,2,0,2,2,0,0,2.0,0.0,1,0
8,14,Minas,Pinheiros,1,Alex,25.7,3,8,1,2,0,1,0,0,3,1,4,2,1,0,2.0,0.0,0,0
9,14,Minas,Pinheiros,1,Panunzio,10.0,2,5,0,1,1,1,0,0,1,0,1,0,2,0,0.0,0.0,0,0
10,14,Minas,Pinheiros,1,Pitico,5.1,1,2,0,0,0,0,1,2,1,0,1,1,0,0,1.0,1.0,0,0
11,14,Minas,Pinheiros,1,Adyb,5.2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0,0
12,14,Minas,Pinheiros,1,Equipe,0.0,87,175,8,20,22,46,19,23,19,7,26,15,9,4,20.0,22.0,7,3
0,14,Pinheiros,Minas,2,Jason Smith,30.4,21,32,7,10,0,1,0,0,3,0,3,2,0,0,3.0,2.0,2,0
1,14,Pinheiros,Minas,2,Jefferson,23.3,20,23,4,5,1,1,6,6,3,1,4,3,1,0,1.0,4.0,1,0
2,14,Pinheiros,Minas,2,Joe Smith,27.0,20,28,6,8,0,1,2,2,1,0,1,7,0,0,1.0,2.0,2,0
3,14,Pinheiros,Minas,2,Ted,23.3,15,26,3,4,2,6,2,2,1,0,1,0,0,0,2.0,1.0,0,0
4,14,Pinheiros,Minas,2,Toledo,31.1,14,24,1,2,3,6,5,6,4,2,6,2,1,0,4.0,4.0,0,2
5,14,Pinheiros,Minas,2,Felipe,26.4,12,16,1,2,4,4,1,2,9,1,10,2,1,0,2.0,3.0,2,0
6,14,Pinheiros,Minas,2,A. Bambu,16.2,6,8,0,0,3,3,0,2,2,2,4,1,0,0,3.0,3.0,2,0
7,14,Pinheiros,Minas,2,Kurtz,14.4,2,8,0,0,1,4,0,0,4,0,4,0,0,0,5.0,1.0,3,1
8,14,Pinheiros,Minas,2,Morro,8.0,0,4,0,0,0,2,0,0,2,0,2,1,0,0,2.0,0.0,0,0
9,14,Pinheiros,Minas,2,Humberto,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,14,Pinheiros,Minas,2,Equipe,0.0,110,169,22,31,14,28,16,20,30,6,36,18,4,0,23.0,20.0,12,3
0,14,Sesi Franca,Mogi,1,Léo Meindl,35.7,16,40,2,5,3,10,4,5,4,1,5,3,2,1,3.0,2.0,2,1
1,14,Sesi Franca,Mogi,1,Lucas,26.4,16,18,4,4,2,3,0,0,4,3,7,1,1,1,4.0,2.0,1,0
2,14,Sesi Franca,Mogi,1,Leonardo,22.2,13,22,0,0,6,10,1,2,2,3,5,0,3,3,3.0,5.0,5,2
3,14,Sesi Franca,Mogi,1,Helinho,18.5,9,15,2,2,0,3,3,3,1,0,1,3,0,0,3.0,3.0,1,0
4,14,Sesi Franca,Mogi,1,Mata,34.8,7,25,1,5,2,5,0,0,6,2,8,5,1,0,5.0,2.0,2,0
5,14,Sesi Franca,Mogi,1,João Pedro,15.0,6,18,0,0,2,7,2,4,0,4,4,0,0,0,3.0,2.0,0,0
6,14,Sesi Franca,Mogi,1,Figueroa,33.9,5,16,1,4,0,1,2,2,2,1,3,6,0,2,0.0,4.0,7,0
7,14,Sesi Franca,Mogi,1,Antonio,7.4,2,5,0,1,1,1,0,0,1,0,1,0,0,0,5.0,0.0,3,0
8,14,Sesi Franca,Mogi,1,Pedro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,14,Sesi Franca,Mogi,1,Tom,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,14,Sesi Franca,Mogi,1,Cobos,6.1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0,0
11,14,Sesi Franca,Mogi,1,Alexey,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,14,Sesi Franca,Mogi,1,Equipe,0.0,74,161,10,21,16,41,12,16,22,15,37,18,9,7,29.0,21.0,21,3
0,14,Mogi,Sesi Franca,2,Filipin,30.7,22,38,3,7,3,5,7,7,1,2,3,3,2,0,1.0,2.0,4,0
1,14,Mogi,Sesi Franca,2,Elinho,13.6,10,17,2,3,1,3,2,2,2,0,2,3,4,0,3.0,4.0,0,0
2,14,Mogi,Sesi Franca,2,Tyrone,23.0,9,32,1,4,1,7,4,6,0,0,0,4,0,0,4.0,5.0,3,0
3,14,Mogi,Sesi Franca,2,Gustavinho,19.7,7,20,1,2,2,7,0,0,3,0,3,2,3,0,2.0,1.0,3,0
4,14,Mogi,Sesi Franca,2,Jimmy,19.0,7,16,0,2,2,3,3,4,1,1,2,0,0,0,2.0,3.0,1,0
5,14,Mogi,Sesi Franca,2,Gerson,21.8,7,10,0,0,2,3,3,4,4,1,5,0,1,1,3.0,2.0,0,0
6,14,Mogi,Sesi Franca,2,PH Macedo,14.9,6,17,0,3,0,1,6,6,3,0,3,0,2,0,1.0,3.0,0,0
7,14,Mogi,Sesi Franca,2,Gehrke,14.3,5,8,0,0,1,2,3,4,0,2,2,3,0,0,3.0,3.0,2,0
8,14,Mogi,Sesi Franca,2,Prestes,19.1,3,10,0,0,1,4,1,2,2,3,5,0,0,2,1.0,3.0,3,0
9,14,Mogi,Sesi Franca,2,Wagner,17.1,2,6,0,0,1,3,0,0,4,3,7,0,1,0,2.0,0.0,2,0
10,14,Mogi,Sesi Franca,2,Shamell,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,14,Mogi,Sesi Franca,2,Xande,7.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,1,0
12,14,Mogi,Sesi Franca,2,Equipe,0.0,78,174,7,21,14,38,29,35,21,16,37,15,14,3,22.0,26.0,19,0
0,14,Macaé Basquete,Limeira,1,Atílio,30.5,26,38,0,0,9,14,8,10,5,2,7,1,0,0,2.0,7.0,1,0
1,14,Macaé Basquete,Limeira,1,Jamaal,34.0,14,22,2,4,2,3,4,4,1,1,2,4,0,0,3.0,5.0,1,0
2,14,Macaé Basquete,Limeira,1,Fernando,25.1,11,24,1,4,2,4,4,4,6,2,8,1,0,0,2.0,4.0,0,0
3,14,Macaé Basquete,Limeira,1,Eddy,36.0,9,21,0,2,3,6,3,3,2,4,6,1,1,1,4.0,2.0,1,0
4,14,Macaé Basquete,Limeira,1,João,26.2,6,19,1,3,0,3,3,4,1,3,4,2,0,0,1.0,2.0,3,0
5,14,Macaé Basquete,Limeira,1,George,24.5,6,16,0,0,1,5,4,6,6,1,7,1,1,0,2.0,4.0,0,0
6,14,Macaé Basquete,Limeira,1,Pedrinho Rava,18.2,5,11,1,3,1,1,0,0,1,1,2,2,0,0,3.0,0.0,1,0
7,14,Macaé Basquete,Limeira,1,Young,5.7,2,5,0,1,1,1,0,0,0,0,0,1,0,0,2.0,0.0,1,0
8,14,Macaé Basquete,Limeira,1,Maique,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,14,Macaé Basquete,Limeira,1,De Bem,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,14,Macaé Basquete,Limeira,1,Diego,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,14,Macaé Basquete,Limeira,1,Pablo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,14,Macaé Basquete,Limeira,1,Equipe,0.0,79,156,5,17,19,37,26,31,23,15,38,13,3,1,19.0,24.0,8,0
0,14,Limeira,Macaé Basquete,2,David Jackson,24.0,18,24,3,4,3,4,3,4,0,0,0,0,0,0,1.0,3.0,0,0
1,14,Limeira,Macaé Basquete,2,Deryk,22.9,14,26,4,6,1,4,0,0,3,0,3,5,2,0,4.0,1.0,0,0
2,14,Limeira,Macaé Basquete,2,Ramon,22.9,11,28,3,8,1,2,0,0,1,1,2,2,0,0,2.0,1.0,1,0
3,14,Limeira,Macaé Basquete,2,Matheus Dalla,27.3,9,20,2,4,0,2,3,4,4,0,4,0,0,0,3.0,4.0,1,0
4,14,Limeira,Macaé Basquete,2,B. Fiorotto,18.8,8,13,0,0,4,5,0,3,2,4,6,4,2,1,3.0,2.0,0,1
5,14,Limeira,Macaé Basquete,2,Higor,22.7,7,25,2,7,0,1,1,2,0,1,1,2,0,0,2.0,1.0,2,0
6,14,Limeira,Macaé Basquete,2,Du Sommer,17.1,4,14,0,2,1,3,2,2,0,1,1,1,0,0,3.0,2.0,0,0
7,14,Limeira,Macaé Basquete,2,Matheus P.,15.7,4,11,0,1,2,4,0,0,2,2,4,3,0,0,2.0,0.0,1,0
8,14,Limeira,Macaé Basquete,2,Hayes,15.0,4,11,1,1,0,2,1,4,0,0,0,1,0,0,2.0,2.0,1,0
9,14,Limeira,Macaé Basquete,2,Teichmann,13.7,2,8,0,0,1,4,0,0,2,5,7,2,1,0,2.0,3.0,1,0
10,14,Limeira,Macaé Basquete,2,Equipe,0.0,81,180,15,33,13,31,10,19,15,16,31,20,5,1,24.0,19.0,7,1
0,14,Flamengo,Rio Claro,1,Meyinsse,25.8,21,31,0,0,8,11,5,9,5,2,7,0,2,2,2.0,6.0,0,3
1,14,Flamengo,Rio Claro,1,Marquinhos,27.6,17,35,1,4,5,9,4,5,3,1,4,4,0,0,2.0,5.0,2,0
2,14,Flamengo,Rio Claro,1,Laprovittola,23.3,15,22,3,4,2,4,2,2,2,0,2,5,0,0,2.0,2.0,0,0
3,14,Flamengo,Rio Claro,1,Marcelinho,20.1,12,19,3,5,1,1,1,2,4,0,4,7,1,0,0.0,2.0,3,0
4,14,Flamengo,Rio Claro,1,Olivinha,32.9,12,16,1,2,4,4,1,2,7,1,8,0,1,0,0.0,4.0,0,0
5,14,Flamengo,Rio Claro,1,Herrmann,22.9,7,14,1,2,2,4,0,0,4,0,4,1,1,0,0.0,0.0,2,0
6,14,Flamengo,Rio Claro,1,Felicio,14.2,6,8,0,0,3,4,0,0,5,2,7,0,0,0,2.0,0.0,0,0
7,14,Flamengo,Rio Claro,1,Benite,16.6,5,15,0,1,2,5,1,2,0,1,1,2,1,0,4.0,1.0,1,0
8,14,Flamengo,Rio Claro,1,Gegê,16.7,4,11,1,3,0,0,1,2,3,0,3,6,0,0,2.0,3.0,2,0
9,14,Flamengo,Rio Claro,1,Léo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,14,Flamengo,Rio Claro,1,Gigante,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,14,Flamengo,Rio Claro,1,Mingau,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,14,Flamengo,Rio Claro,1,Equipe,0.0,99,171,10,21,27,42,15,24,33,9,42,25,7,2,14.0,23.0,10,3
0,14,Rio Claro,Flamengo,2,Estevão,26.9,19,23,0,0,9,11,1,1,2,1,3,0,1,1,4.0,1.0,2,0
1,14,Rio Claro,Flamengo,2,Brown,36.8,15,28,1,2,6,11,0,0,1,2,3,4,1,1,1.0,6.0,1,0
2,14,Rio Claro,Flamengo,2,Tatu,29.3,13,30,0,2,6,11,1,2,3,0,3,2,1,0,4.0,5.0,3,0
3,14,Rio Claro,Flamengo,2,Mosso,25.1,13,31,1,3,5,11,0,0,4,0,4,0,1,0,1.0,0.0,1,0
4,14,Rio Claro,Flamengo,2,Cicero,15.9,6,15,1,3,1,2,1,2,2,0,2,0,0,1,3.0,1.0,2,1
5,14,Rio Claro,Flamengo,2,Vinicius,22.5,3,12,1,4,0,0,0,0,2,1,3,1,4,0,2.0,0.0,0,0
6,14,Rio Claro,Flamengo,2,Caio,20.5,3,21,0,4,1,4,1,1,1,0,1,1,0,0,3.0,0.0,1,0
7,14,Rio Claro,Flamengo,2,Tischer,5.6,2,6,0,0,1,3,0,0,1,2,3,0,0,0,0.0,0.0,0,0
8,14,Rio Claro,Flamengo,2,Pastor,17.6,0,6,0,2,0,0,0,0,1,0,1,1,1,0,5.0,0.0,0,0
9,14,Rio Claro,Flamengo,2,Duso,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,14,Rio Claro,Flamengo,2,Equipe,0.0,74,172,4,20,29,53,4,6,19,7,26,9,9,3,23.0,13.0,10,1
0,14,Paulistano,Basq. Cearense,1,Jeff,22.9,16,20,0,0,8,10,0,0,4,2,6,1,0,0,3.0,1.0,1,0
1,14,Paulistano,Basq. Cearense,1,Dawkins,22.6,12,27,2,5,2,5,2,2,4,1,5,4,0,0,2.0,2.0,1,0
2,14,Paulistano,Basq. Cearense,1,Holloway,25.5,11,18,0,0,5,8,1,2,0,2,2,2,2,1,2.0,3.0,2,0
3,14,Paulistano,Basq. Cearense,1,Pedro,17.4,11,22,1,2,3,7,2,2,0,1,1,3,0,0,2.0,1.0,0,0
4,14,Paulistano,Basq. Cearense,1,F. Penna,20.9,11,19,2,3,1,3,3,4,3,1,4,1,0,0,0.0,2.0,3,0
5,14,Paulistano,Basq. Cearense,1,Pilar,26.0,9,16,0,0,3,6,3,4,6,1,7,3,3,0,1.0,4.0,5,0
6,14,Paulistano,Basq. Cearense,1,César,25.3,8,20,1,3,2,5,1,1,3,2,5,0,0,0,2.0,3.0,2,0
7,14,Paulistano,Basq. Cearense,1,Labbate,13.2,7,12,0,0,3,5,1,2,1,3,4,0,0,0,2.0,3.0,0,2
8,14,Paulistano,Basq. Cearense,1,Renato,17.1,1,13,0,3,0,1,1,2,2,0,2,0,0,0,3.0,1.0,1,0
9,14,Paulistano,Basq. Cearense,1,Gemerson,8.4,0,0,0,0,0,0,0,0,2,1,3,0,1,0,3.0,0.0,0,0
10,14,Paulistano,Basq. Cearense,1,Lucão,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,14,Paulistano,Basq. Cearense,1,Mogi,0.6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,14,Paulistano,Basq. Cearense,1,Equipe,0.0,86,169,6,16,27,51,14,19,28,14,42,14,10,1,20.0,20.0,15,2
0,14,Basq. Cearense,Paulistano,2,Andrezão,25.9,17,28,1,4,6,6,2,4,1,2,3,1,3,0,4.0,2.0,3,0
1,14,Basq. Cearense,Paulistano,2,Rashaun,28.0,17,29,5,7,1,3,0,2,2,0,2,1,0,1,4.0,2.0,0,0
2,14,Basq. Cearense,Paulistano,2,Davi,35.1,15,30,1,4,5,8,2,2,1,2,3,3,1,0,0.0,2.0,1,0
3,14,Basq. Cearense,Paulistano,2,J. Socas,30.7,8,19,0,1,3,6,2,4,4,1,5,4,3,1,0.0,7.0,0,0
4,14,Basq. Cearense,Paulistano,2,Tiagão,21.2,7,17,1,3,1,2,2,4,4,0,4,0,0,0,2.0,2.0,1,0
5,14,Basq. Cearense,Paulistano,2,Araujo,18.5,7,10,1,1,1,2,2,3,5,2,7,0,0,1,3.0,2.0,2,0
6,14,Basq. Cearense,Paulistano,2,F. Fischer,14.5,5,24,1,6,1,3,0,0,0,0,0,2,0,0,2.0,0.0,0,0
7,14,Basq. Cearense,Paulistano,2,Sualisson,8.1,2,5,0,1,1,1,0,0,0,1,1,1,0,0,1.0,0.0,1,0
8,14,Basq. Cearense,Paulistano,2,Taddei,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0
9,14,Basq. Cearense,Paulistano,2,Rômulo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,14,Basq. Cearense,Paulistano,2,Erick,13.8,0,5,0,1,0,1,0,0,1,0,1,1,2,0,3.0,2.0,2,0
11,14,Basq. Cearense,Paulistano,2,Paranhos,3.1,0,6,0,0,0,3,0,0,1,0,1,0,0,0,1.0,0.0,2,0
12,14,Basq. Cearense,Paulistano,2,Equipe,0.0,78,173,10,28,19,35,10,19,21,9,30,13,10,3,21.0,20.0,12,0
0,14,L. Sorocabana,Brasília,1,Nocedal,20.7,18,33,5,7,0,4,3,4,1,1,2,1,0,0,0.0,3.0,1,0
1,14,L. Sorocabana,Brasília,1,Guilherme,24.1,15,21,0,0,7,10,1,1,1,6,7,1,3,1,1.0,2.0,0,3
2,14,L. Sorocabana,Brasília,1,Lupa,27.7,12,18,0,0,4,7,4,4,3,7,10,1,3,1,4.0,4.0,0,0
3,14,L. Sorocabana,Brasília,1,Clahar,29.2,12,30,0,2,6,12,0,0,3,2,5,4,5,1,3.0,1.0,2,0
4,14,L. Sorocabana,Brasília,1,Gaúcho,24.0,10,24,0,0,4,11,2,2,1,0,1,0,0,0,1.0,2.0,0,0
5,14,L. Sorocabana,Brasília,1,Fernando,14.0,9,15,1,2,2,3,2,3,1,0,1,1,0,0,0.0,2.0,0,0
6,14,L. Sorocabana,Brasília,1,Thiaguinho,25.5,8,21,0,3,3,5,2,2,3,2,5,4,1,0,1.0,1.0,1,0
7,14,L. Sorocabana,Brasília,1,Cauê,10.5,7,20,2,4,0,3,1,2,2,0,2,3,1,0,1.0,1.0,0,0
8,14,L. Sorocabana,Brasília,1,Vinicius,10.6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4.0,0.0,0,0
9,14,L. Sorocabana,Brasília,1,Matheus,11.0,0,7,0,1,0,2,0,0,0,0,0,0,0,0,1.0,1.0,0,0
10,14,L. Sorocabana,Brasília,1,Edu Mariano,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,14,L. Sorocabana,Brasília,1,Elivelton,2.4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,14,L. Sorocabana,Brasília,1,Equipe,0.0,91,193,8,19,26,59,15,18,15,20,35,15,18,3,17.0,17.0,4,3
0,14,Brasília,L. Sorocabana,2,Giovannoni,33.4,14,29,2,5,3,6,2,2,3,2,5,6,0,0,4.0,2.0,3,0
1,14,Brasília,L. Sorocabana,2,Arthur,28.1,14,26,1,5,4,4,3,3,3,1,4,0,0,1,2.0,4.0,3,0
2,14,Brasília,L. Sorocabana,2,LaMonte,31.7,13,24,2,4,3,5,1,2,3,0,3,3,1,0,1.0,3.0,5,0
3,14,Brasília,L. Sorocabana,2,Fúlvio,32.5,12,12,4,4,0,0,0,0,2,1,3,5,1,0,2.0,0.0,4,0
4,14,Brasília,L. Sorocabana,2,Cipolini,29.2,10,16,3,4,0,1,1,2,3,0,3,1,0,2,1.0,1.0,3,0
5,14,Brasília,L. Sorocabana,2,Ronald,16.1,6,9,1,1,1,2,1,2,4,0,4,0,0,2,5.0,3.0,3,0
6,14,Brasília,L. Sorocabana,2,Scaglia,2.0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
7,14,Brasília,L. Sorocabana,2,Alírio,8.1,2,4,0,0,1,2,0,0,0,1,1,0,0,0,0.0,1.0,1,0
8,14,Brasília,L. Sorocabana,2,Maxwell,8.6,2,5,0,1,1,1,0,0,0,0,0,0,0,0,1.0,1.0,0,1
9,14,Brasília,L. Sorocabana,2,B. Felipe,2.4,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,1,0
10,14,Brasília,L. Sorocabana,2,Abner,7.9,0,4,0,0,0,2,0,0,3,0,3,0,0,0,3.0,1.0,0,0
11,14,Brasília,L. Sorocabana,2,Fred,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,14,Brasília,L. Sorocabana,2,Equipe,0.0,76,132,14,25,13,23,8,11,23,7,30,16,2,5,19.0,16.0,23,1
0,14,Sesi Franca,São José,1,Lucas,34.9,15,27,1,2,6,9,0,3,3,2,5,1,1,1,1.0,3.0,1,2
1,14,Sesi Franca,São José,1,Antonio,17.5,15,16,2,2,4,4,1,2,3,2,5,0,0,0,3.0,3.0,0,0
2,14,Sesi Franca,São José,1,Mata,34.7,13,28,2,4,3,7,1,2,7,1,8,4,0,0,2.0,2.0,0,1
3,14,Sesi Franca,São José,1,Léo Meindl,32.5,12,31,1,5,4,7,1,2,2,1,3,5,1,0,3.0,3.0,3,1
4,14,Sesi Franca,São José,1,Figueroa,30.1,11,20,2,2,2,6,1,2,2,0,2,5,2,0,2.0,3.0,3,0
5,14,Sesi Franca,São José,1,Helinho,19.1,8,24,2,4,1,6,0,0,3,1,4,0,2,0,2.0,0.0,3,0
6,14,Sesi Franca,São José,1,Leonardo,18.4,6,9,0,0,3,4,0,1,2,3,5,0,1,1,3.0,2.0,4,0
7,14,Sesi Franca,São José,1,Pedro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
8,14,Sesi Franca,São José,1,Tom,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,14,Sesi Franca,São José,1,Cobos,12.8,0,5,0,1,0,1,0,0,1,0,1,1,0,0,0.0,2.0,0,0
10,14,Sesi Franca,São José,1,Dudú,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,14,Sesi Franca,São José,1,João Pedro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,14,Sesi Franca,São José,1,Equipe,0.0,80,160,10,20,23,44,4,12,26,12,38,16,9,2,17.0,18.0,14,4
0,14,São José,Sesi Franca,2,C. Torres,25.1,16,34,0,0,6,14,4,6,4,5,9,0,0,0,0.0,4.0,5,0
1,14,São José,Sesi Franca,2,Dedé,23.9,15,27,2,5,4,5,1,2,6,0,6,0,1,0,4.0,2.0,1,0
2,14,São José,Sesi Franca,2,Drudi,23.0,10,16,0,0,3,6,4,4,3,3,6,0,0,0,4.0,2.0,0,0
3,14,São José,Sesi Franca,2,J. Baxter,34.5,9,23,1,5,3,4,0,0,3,0,3,1,2,0,3.0,2.0,4,0
4,14,São José,Sesi Franca,2,Laws,33.5,7,14,1,2,2,4,0,0,2,0,2,5,1,0,1.0,0.0,1,0
5,14,São José,Sesi Franca,2,Renan,16.9,4,12,0,0,2,6,0,0,4,1,5,1,0,2,3.0,0.0,0,0
6,14,São José,Sesi Franca,2,Valtinho,23.2,2,17,0,5,0,0,2,2,1,0,1,3,0,0,0.0,3.0,1,0
7,14,São José,Sesi Franca,2,Betinho,20.0,2,10,0,2,1,2,0,0,1,0,1,3,0,0,3.0,2.0,1,0
8,14,São José,Sesi Franca,2,André M.,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
9,14,São José,Sesi Franca,2,Colimerio,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
10,14,São José,Sesi Franca,2,João Pedro,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
11,14,São José,Sesi Franca,2,Gustavo,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
12,14,São José,Sesi Franca,2,Equipe,0.0,65,153,4,19,21,41,11,14,24,10,34,13,6,2,18.0,15.0,13,0
