,Tempo,Ponto,diferenca_placar_casa,Quarto,Indicador,Nome
362,7:27,116 - 63,-53,4,Iwundu 2' Running Layup (4 PTS) (Johnson 3 AST),DAL
363,7:24,,,4,CLIPPERS Timeout: Regular (Full 5 Short 0),LAC
364,7:24,,,4,SUB: Jackson FOR Kennard,LAC
365,7:10,,,4,MISS Coffey 16' Pullup Jump Shot,LAC
366,7:07,,,4,Terry REBOUND (Off:0 Def:1),DAL
367,6:52,,,4,MISS Green 2' Driving Layup,DAL
368,6:50,,,4,Oturu REBOUND (Off:0 Def:1),LAC
369,6:48,,,4,Terry STEAL (1 STL)Oturu Bad Pass Turnover (P1.T12),LAC
370,6:43,118 - 63,-55,4,Iwundu 3' Running Layup (6 PTS) (Green 2 AST),DAL
371,6:29,,,4,MISS Oturu 4' Floating Jump Shot,LAC
372,6:27,,,4,Marjanovic REBOUND (Off:1 Def:1),DAL
373,6:05,120 - 63,-57,4,Marjanovic 16' Turnaround Jump Shot (2 PTS),DAL
374,5:41,120 - 66,-54,4,Jackson 28' 3PT Jump Shot (8 PTS) (Mann 1 AST),LAC
375,5:24,,,4,MISS Terry 29' 3PT Jump Shot,DAL
376,5:21,,,4,Johnson REBOUND (Off:1 Def:4),DAL
377,5:20,,,4,MISS Marjanovic 27' 3PT Jump Shot,DAL
378,5:16,,,4,Jackson REBOUND (Off:0 Def:2),LAC
379,4:57,120 - 68,-52,4,Oturu 3' Jump Shot (4 PTS) (Coffey 2 AST),LAC
380,4:45,,,4,MISS Johnson 2' Driving Reverse Layup,DAL
381,4:45,,,4,CLIPPERS Rebound,LAC
382,4:45,,,4,Mavericks Violation: Delay of game Violation,DAL
383,4:26,120 - 71,-49,4,Kabengele 27' 3PT Jump Shot (3 PTS) (Mann 2 AST),LAC
384,4:06,,,4,MISS Terry 11' Floating Jump Shot,DAL
385,4:04,,,4,Oturu REBOUND (Off:0 Def:2),LAC
386,3:57,,,4,MISS Coffey 25' 3PT Jump Shot,LAC
387,3:53,,,4,Johnson REBOUND (Off:1 Def:5),DAL
388,3:41,,,4,MISS Johnson 25' 3PT Jump Shot,DAL
389,3:38,,,4,Jackson REBOUND (Off:0 Def:3),LAC
390,3:34,,,4,Iwundu P.FOUL (P1.T1) (D.Collins),DAL
391,3:21,,,4,MISS Mann 11' Pullup Jump Shot,LAC
392,3:19,,,4,Marjanovic REBOUND (Off:1 Def:2),DAL
393,3:09,,,4,MISS Iwundu 3' LayupOturu BLOCK (1 BLK),LAC
394,3:06,,,4,Johnson REBOUND (Off:2 Def:5),DAL
395,3:03,,,4,MISS Green 23' Jump Shot,DAL
396,3:00,,,4,Mann REBOUND (Off:0 Def:2),LAC
397,2:38,,,4,MISS Jackson  3PT Jump Shot,LAC
398,2:36,,,4,CLIPPERS Rebound,LAC
399,2:36,,,4,CLIPPERS Timeout: Regular (Full 6 Short 0),LAC
400,2:27,,,4,MISS Coffey 2' Reverse Layup,LAC
401,2:25,,,4,Johnson REBOUND (Off:2 Def:6),DAL
402,2:05,,,4,Marjanovic Lost Ball Turnover (P1.T8)Kabengele STEAL (1 STL),LAC
403,2:00,,,4,Terry S.FOUL (P1.T2) (N.Green),DAL
404,2:00,120 - 72,-48,4,Kabengele Free Throw 1 of 2 (4 PTS),LAC
405,2:00,120 - 73,-47,4,Kabengele Free Throw 2 of 2 (5 PTS),LAC
406,1:43,,,4,Oturu S.FOUL (P2.T4) (N.Green),LAC
407,1:43,121 - 73,-48,4,Johnson Free Throw 1 of 2 (4 PTS),DAL
408,1:43,122 - 73,-49,4,Johnson Free Throw 2 of 2 (5 PTS),DAL
409,1:27,,,4,MISS Mann 3' Layup,LAC
410,1:24,,,4,Marjanovic REBOUND (Off:1 Def:3),DAL
411,1:07,,,4,MISS Iwundu 24' 3PT Jump Shot,DAL
412,1:07,,,4,Marjanovic REBOUND (Off:2 Def:3),DAL
413,1:07,124 - 73,-51,4,Marjanovic  Putback Dunk (4 PTS),DAL
414,0:47,,,4,Iwundu STEAL (1 STL)Jackson Bad Pass Turnover (P2.T13),LAC
415,0:31,,,4,MISS Marjanovic 26' 3PT Jump Shot,DAL
416,0:28,,,4,Mann REBOUND (Off:0 Def:3),LAC
417,0:19,,,4,Johnson STEAL (2 STL)Mann Bad Pass Turnover (P1.T14),LAC
418,0:00,124 - 73,-51,4,,DAL
